"","id","label","acta2","ap3b1","atp6v1f","c8orf33","cap2","chst4","creb3l2","ctnna1","dap3","dctn2","fam20b","gmfb","gnpat","hgs","hsph1","kpnb1","lage3","lsm2","nol7","parp1","parp12","plod3","plvap","polr2g","psmd4","ptcd1","ptprf","sae1","slc41a3","tfrc","thy1","vwf","znf207"
"176","GSM890446","case",9.604806619,9.028192771,10.2436437,8.489932905,10.2634491,7.636472532,8.483265467,10.02093872,10.06588248,9.271314701,8.347543134,9.324286586,8.887505145,8.191686917,8.836061339,9.159518542,9.483486594,10.41697526,10.15129838,9.270767772,8.557617494,9.962055883,7.74088008,9.848415366,6.900596678,8.616606582,8.714205121,9.850004798,8.396372621,9.922550823,7.43805778,8.21536395,8.633212091
"177","GSM890281","control",9.746917519,8.28351961,8.918601999,7.619794375,7.220175399,7.975282037,7.912126645,9.46625312,8.326551219,8.256049464,7.913753158,8.369910592,7.515033647,8.110850579,7.824809393,8.98146263,8.282283908,9.033133855,9.166412455,8.872460192,7.403573622,8.304369321,6.472072673,9.184785996,6.508520542,7.760278107,9.680386895,9.125928236,7.554341992,7.810574483,6.183317707,8.166179151,7.943694425
"178","GSM890289","control",10.32628508,8.39520444,9.236105838,7.517489601,7.111796942,8.09552796,7.914393365,9.637625482,8.368523392,8.578909067,8.313168534,8.300955428,7.760278107,8.732766998,7.840493934,8.754500704,8.222229107,9.060547365,9.439312055,8.871216084,7.480143806,8.49574252,6.597638018,9.454425577,6.556443514,8.021029202,9.634565281,9.390317508,7.754658776,8.223805034,5.930533979,8.637513555,7.765383476
"179","GSM890431","case",10.55531,8.805355892,10.13030144,8.588485913,8.487982228,6.728541555,8.984402648,10.00789628,9.328085659,9.818184033,9.813894145,10.65991617,7.673754146,10.28420756,8.184210835,9.411962061,8.632801347,9.936500258,9.430634932,10.3634792,8.857252702,10.2436437,8.719080847,11.11644363,6.764124486,8.967644815,11.62416136,10.74146041,8.54719203,12.04576089,8.758114079,10.85491806,9.34666635
"180","GSM890304","control",9.524118712,8.432440715,9.213713176,7.712673481,6.917767208,7.779948682,7.816309945,10.21312911,8.934908335,8.563929394,8.415840647,8.199029928,7.727090909,8.566377725,7.584138029,8.434667881,8.080450645,8.978811196,9.324922419,8.994351878,7.85726357,9.032459602,6.671338351,9.272317975,6.376812763,7.951405494,9.654200165,9.379771301,7.646518153,7.544309625,5.89993728,8.27682996,7.825754794
"181","GSM890204","control",10.71141051,8.4684736,9.4312022,7.639486928,7.185225708,8.963056809,8.3607768,10.12304892,8.799751698,8.711061276,8.172716257,8.403153843,7.985260792,8.352808115,7.97782726,9.301943453,8.38623121,9.486050501,8.801605689,9.267570152,7.851422013,8.921915205,7.29641019,9.474436405,6.586944769,7.791145356,9.285967996,9.329004445,7.815746015,7.882946873,6.58429354,9.748032768,8.068159945
"182","GSM890417","case",11.30336555,9.290615154,9.497817226,8.857766102,11.36307087,6.487232334,8.941492191,10.5343241,9.709622952,9.573966386,9.360189471,10.02844967,8.052899639,9.299123556,8.480914633,9.499873706,9.995507031,10.04446867,10.57442235,9.370549425,8.438496465,9.341316438,8.047409223,9.961159096,6.824490182,7.752702644,10.47316965,10.81330966,9.143347689,10.4020865,7.870366993,9.185713593,8.736264909
"183","GSM890529","case",10.48623362,10.17555136,10.63574683,8.606258129,10.2851922,6.499962494,9.85081609,11.15190743,9.738876089,9.597366461,9.13881831,10.3234228,8.916647691,9.908448257,8.859253686,9.682474855,8.579366299,9.81739085,11.33575828,9.969369544,9.21923409,10.34184353,7.286299548,10.36112056,6.587775448,8.913115496,10.30562798,10.86997141,8.937483845,10.62161891,7.525656007,9.503273247,9.135425536
"184","GSM890465","case",9.750266693,9.016451116,10.4020865,9.121403793,8.90322395,6.708175834,9.256428351,10.06973867,9.525550901,9.533997128,9.208216292,9.290615154,8.107821107,9.994624143,9.079938919,10.03506923,8.842804112,9.74034437,10.8265029,9.568790296,8.626283985,9.1542864,7.486417016,10.35505621,6.312556412,9.645269206,11.30925847,10.20019203,8.634132544,11.80615706,7.146681302,10.30562798,8.728590435
"185","GSM890339","case",10.34618664,9.487549731,10.54062603,8.183570291,8.253316042,7.940354783,8.811731062,10.32224097,9.733166762,9.451794384,8.559681484,8.307735705,8.367334096,8.991424904,9.036796076,8.895725811,9.354470374,9.352472057,9.279722673,9.150796494,9.099939899,9.367271953,6.865561251,10.14640455,6.653201604,8.060695065,9.121900852,9.842467639,8.123013689,9.542415835,6.513030477,8.31084349,8.444714991
"186","GSM890301","control",8.821875621,8.733369195,9.671066791,7.580482654,7.059156785,7.523500494,8.423656971,9.793933153,8.88444922,8.862038934,7.992748379,8.249839107,7.914060423,8.183911203,8.246080083,8.522003602,8.379477556,9.130418664,9.433979045,8.921193007,7.588901323,8.819404024,6.882214403,9.41011535,6.768664601,7.708575012,9.46625312,9.42777664,7.845440333,8.695488704,5.98498804,8.18585269,8.120641362
"187","GSM890376","case",11.23706309,9.39786164,10.49963156,9.014281408,9.51275638,6.545723682,9.957428518,11.00174781,10.38461675,9.482139351,10.00691237,9.080966465,9.34734599,9.992842686,8.501511642,9.529083068,8.032627127,9.46393957,9.516931422,9.795540627,9.413916129,10.13228655,8.682157084,10.13523636,6.70628756,8.955490988,10.63046176,10.00789628,8.729515726,9.1678522,8.340025099,11.04459923,9.383748361
"188","GSM890224","control",9.610934038,8.477677004,9.399708735,7.331766799,7.257951307,7.741158723,8.237910861,9.559985879,8.21934679,8.530999306,8.132135456,8.343314213,7.471509056,8.232327683,7.603698849,8.86083868,8.394765127,8.566377725,9.128312031,8.886831933,7.961346668,8.667561434,6.809499469,8.994351878,6.619941914,7.784358295,9.405129692,9.067664919,7.737704927,8.25653275,5.863727214,7.907353756,7.627100187
"189","GSM890285","control",9.267570152,8.389993988,9.377239464,7.757432403,7.42453253,7.834469249,7.80578404,9.289067866,8.636983194,8.838656399,8.048238057,8.60647286,7.924958296,8.141627407,8.743754956,8.948095798,8.434217364,9.051239185,9.541194409,8.639078518,7.290053758,8.48396513,6.58429354,9.28358211,6.41884499,7.935782363,9.680386895,9.46255486,7.967125647,8.50684918,6.061572315,7.912755452,8.081572646
"190","GSM890212","control",9.206741055,8.348710177,8.967252141,7.637423666,7.175453128,7.94065174,7.953763921,9.311740966,8.464540717,8.735545411,8.185029711,8.569017656,7.682585626,7.889834713,8.289559714,9.44021476,8.062189181,8.868161656,9.725405608,8.960990521,7.033014571,8.616656392,6.733139288,9.080420715,6.711520755,7.657954994,10.07395925,9.549718294,7.649878812,7.701346858,6.189440033,7.662232876,7.863941343
"191","GSM890179","control",11.02451007,8.937465978,10.17192003,7.671097993,7.316250654,8.277663739,8.216460129,9.930652483,9.246459452,8.98607851,8.442671144,8.026567391,7.613997935,8.669170812,8.183911203,8.711635356,8.082676157,8.826927767,8.693846046,8.992285126,7.30946004,8.793139563,6.622817986,9.355280583,6.865052357,7.744447557,8.713960671,9.174015339,7.861046205,7.975282037,6.226427668,8.262248661,7.770919851
"192","GSM890146","control",9.004447613,8.427766116,9.231301895,7.660373782,7.306627312,7.983855389,8.010223393,9.993531334,8.750369712,8.560418336,8.083055649,8.669170812,7.867659287,7.766821888,8.213619269,8.740224957,8.268158337,9.081267212,9.141520125,8.940100385,8.109281393,8.422741317,6.532258477,9.096051453,6.411205991,7.536357254,9.327337874,9.285208028,7.468893409,8.160620152,6.245225723,8.418565381,8.280543103
"193","GSM890373","case",11.60712098,9.746071346,10.82517706,8.31084349,9.171965237,6.474614001,10.93771398,10.78875304,10.26986604,9.314901889,9.977669186,8.825789874,9.144537987,9.849223546,8.027620044,9.561658097,9.475793256,9.529776096,8.929544152,10.2514909,9.249176708,10.6397399,8.083220933,10.36897307,6.712259325,9.649118829,10.63837049,11.14833824,8.883628143,9.614835344,8.524423807,11.60479495,8.630786947
"194","GSM890194","control",8.611344085,8.681791628,9.407558467,7.567482766,7.30481024,7.543363092,8.344687284,9.382355028,8.829898854,8.811090519,8.182833682,8.428700644,7.917929505,7.611985553,8.754500704,8.782702446,8.544563533,8.558799181,9.505181562,8.79603918,7.523500494,8.205779308,6.729603477,9.33465456,6.609802393,7.076963297,9.568346757,9.312575953,7.528220616,8.394765127,6.313036431,7.058925392,7.996389358
"195","GSM890520","case",12.50233316,10.05525552,10.51935572,8.776911203,9.57827484,6.814060587,9.691661953,10.45852606,10.156343,9.684833278,9.431295652,9.617005055,9.123578402,9.120268026,9.958286102,10.04262688,9.289332674,10.13810036,10.45747388,10.70123018,7.615797299,9.881199456,7.408835523,10.53300699,6.608290005,8.296671589,11.47631706,11.06511914,8.850596927,10.50485308,9.833845163,8.835583209,9.329278902
"196","GSM890316","control",8.76029026,8.377612913,9.167223803,7.852056086,6.983428252,8.461223916,8.514631452,9.708611141,8.812813489,8.518091107,8.07828695,8.242428661,7.014403952,8.485438843,7.734711235,8.985376997,8.223397385,9.073449199,8.875692383,9.051239185,7.80878267,8.755745087,6.761228774,8.999090948,6.379003254,8.022497221,10.03631426,9.586735996,7.368088042,8.487887615,6.049814812,7.733900553,7.918241523
"197","GSM890442","case",12.51054662,10.17659249,10.43103148,10.12828021,9.296105742,7.47161477,9.185136964,11.5772241,9.760576056,9.844103867,9.301669131,10.39492788,8.871797417,9.927088115,10.16974284,9.739648384,9.337455938,9.746955151,11.11469775,10.16359277,8.829469771,10.10957392,7.708585805,10.43822697,6.734504309,9.099939899,11.44407257,10.71901132,9.360189471,11.04802077,9.074424202,9.921688444,9.122984668
"198","GSM890128","control",9.012279708,8.70536613,9.485099283,7.447151499,6.599242863,7.418466121,8.260024957,9.892596049,9.463530458,8.750369712,8.529275804,7.579497916,7.84096243,8.374308478,7.462132558,8.260024957,8.265832739,8.458502,8.536072666,8.953210903,7.921183318,8.776432685,6.862825151,9.549718294,6.276320086,7.791145356,8.322505316,9.267570152,7.366915815,7.802904621,5.798429792,7.40153912,8.294966185
"199","GSM890243","control",8.817094281,8.187389494,9.309303446,7.642035275,6.77600714,7.446952271,8.146798718,9.784932351,8.213233118,8.461223916,8.40223758,8.491898894,7.458410288,8.723509732,7.578306346,8.995714865,7.915049928,9.094604507,9.224542509,9.012937677,7.604198379,8.447470866,6.614363863,9.228248669,6.986368341,8.154329418,10.00951908,9.056875318,7.481911268,7.695980396,5.789121588,7.419746676,7.556004381
"200","GSM890553","case",11.33575828,9.87569079,11.26042912,9.602536053,8.799764117,6.772438828,10.10561576,10.48264313,10.50860197,10.61117032,10.45747388,9.429956335,9.853407546,10.61654753,9.192822515,10.40900045,10.5382243,10.39154221,10.97749698,11.32361258,10.06883234,10.0257015,7.810275757,11.04283207,6.546604843,9.014809129,10.41578431,11.73226561,8.857252702,8.672449636,7.799203654,8.192038146,9.309240704
"201","GSM890279","control",10.0387308,8.0593018,8.912623008,7.335783162,7.031007488,7.545959762,7.88550315,9.808590368,8.303132938,8.358975954,7.794090102,8.740744871,7.595732485,8.121705516,8.200552181,8.534573331,7.871065298,9.293884208,9.415279185,8.917944049,6.886910713,7.995717505,6.463100838,9.007614131,6.712609044,7.74523264,9.518349616,9.042470978,7.413100039,8.86933782,6.018744901,8.289906515,7.782292058
"202","GSM890521","case",11.84410576,9.819792673,10.18672538,8.690542534,9.358221592,6.359730215,8.614616712,10.15536425,10.68640305,9.002912502,9.868066978,9.364734658,9.702549439,9.46393957,8.919072133,9.536080798,10.12145684,9.935655465,10.93046096,10.39048877,7.833470867,8.957007975,7.38470027,10.47884062,6.599616169,9.048711193,9.853407546,10.43822697,9.21923409,10.34962112,7.914063611,10.57312296,9.06066631
"203","GSM890492","case",11.4937343,8.829469771,9.994624143,8.513425988,10.03603964,6.598961349,8.46096955,10.04737165,9.472291475,9.404507086,8.967644815,9.367271953,8.962077644,9.821480191,9.34666635,9.750266693,8.84034601,9.480745888,10.08650979,9.744397548,8.107821107,8.779669506,7.204027334,10.15335687,6.653467843,8.869831782,10.51699931,10.25479007,8.54018894,7.93653853,7.27172544,10.53193511,8.287275316
"204","GSM890397","case",11.65537657,9.571732053,10.33839388,9.106805342,8.892146806,7.102708573,9.068932256,10.83579615,9.171384774,9.8449244,8.611178326,9.594355095,8.5785434,9.995507031,9.016451116,10.24262019,8.947179549,10.41811919,10.09996104,10.44412925,9.176135273,9.293048657,8.335752073,10.43574933,6.485517492,8.36449754,10.3667271,11.29361115,8.444714991,11.15190743,9.680199685,10.0266126,9.865482773
"205","GSM890413","case",9.298012256,9.674638604,10.06398987,8.885717557,9.185136964,6.520275963,9.11685498,10.29476217,9.587691762,9.916277104,9.861894916,10.03699098,8.901721353,9.972275021,9.78332476,10.04931964,8.154999378,10.66248097,10.20969313,11.35404602,8.861142099,10.20133975,7.921523888,10.69590665,6.734723315,9.627359179,11.00343295,10.97749698,8.88463512,11.27799705,8.504190286,9.590713353,9.614835344
"206","GSM890359","case",11.60011619,9.423258476,11.00174781,9.120817792,9.597366461,6.520417639,9.895053803,10.88560651,9.622856923,9.815709164,9.309240704,9.281614724,8.495358788,10.30150371,8.818372649,10.29701054,9.029247495,10.62030276,10.06785944,10.7800319,10.18973611,10.33513298,8.618677814,10.72434708,6.470745019,9.197015018,9.428608114,11.66766031,8.394949161,10.50101022,8.573996401,10.52441929,9.528371434
"207","GSM890175","control",9.84609137,8.348710177,9.635569739,7.656924894,8.238355458,9.188762243,7.893642745,10.51953086,8.535141884,9.446165012,8.039856491,9.190987922,8.366093455,8.302643459,7.608248511,8.957647018,7.660105057,9.615646685,8.755745087,9.202817584,8.225457725,8.602844386,7.023859434,9.302786163,6.772207459,7.761082912,9.090192874,9.42598064,7.924356274,10.49361526,7.139437471,9.753772409,8.623007295
"208","GSM890360","case",10.89493779,9.823926347,10.35064959,8.400436422,8.279430815,7.268847024,9.274942132,10.46940007,9.400698141,9.53536896,8.928652232,9.788872853,8.411941056,8.595859084,9.010526967,9.324286586,9.710395423,9.836425566,9.665968709,9.404507086,9.200655751,10.00490975,7.586232666,10.01898072,6.636052111,8.635025308,10.25479007,10.2851922,8.260707293,10.7754629,8.256653017,10.61519003,8.932915337
"209","GSM890275","control",9.18100244,8.409958788,8.98081379,7.777600095,7.212758033,8.489776959,7.93278613,9.708611141,8.748545394,8.651069319,8.088542289,8.509158808,7.893642745,8.013942663,8.017820493,9.081267212,8.258514238,9.164931151,9.310101056,8.904115207,7.422252609,8.336148724,6.546212544,9.309303446,6.452100977,7.822095747,9.728691624,9.340307876,7.812689978,7.804369678,6.454442261,8.451339987,7.979733014
"210","GSM890156","control",10.19623539,8.518091107,9.830929205,7.64075242,7.194568938,8.085897901,8.282283908,9.724366263,9.204422259,9.069934983,8.359918451,7.804369678,7.911118445,8.222229107,8.165407488,8.644051525,8.187389494,9.182462586,9.155138906,8.699610103,7.318191717,8.412108103,6.4444812,9.563736596,6.501787443,7.351064129,8.729876543,9.474436405,7.673964008,7.406997762,6.949260256,7.372558424,8.231518509
"211","GSM890424","case",10.62406416,9.115790629,10.49601396,8.485207672,9.956506218,6.561598268,8.868890212,10.79163821,10.06785944,10.00691237,9.006408555,9.551642976,8.634132544,9.809576506,8.71643017,9.498544707,9.636669896,9.451794384,10.71488782,9.486854881,8.564655896,9.674638604,7.909874827,10.24262019,6.596638996,8.40698737,10.28729169,10.7499583,8.29868704,10.27651461,7.918520819,9.391112945,9.108432246
"212","GSM890518","case",10.19923177,9.272524815,10.62537723,9.037845924,10.07380607,6.362691707,8.872773971,10.40422488,9.576859303,10.32004283,8.447719912,9.426571917,8.726545709,10.32122543,8.920062382,9.927088115,9.219796088,10.70937,11.44185555,9.574681465,7.672382436,8.991962118,6.618140823,10.38354418,6.617911905,8.712936838,10.23695104,11.12673221,9.238208704,9.582737067,6.9964703,9.970345062,8.971233484
"213","GSM890309","control",9.526979893,7.996389358,9.401569712,7.667964018,6.995281719,9.95254515,7.944366088,10.51176518,7.768003218,8.416269312,8.057408483,9.067664919,6.90909756,9.355280583,7.673439565,9.571262375,6.370106262,8.917245901,8.428700644,9.351847975,9.508226929,9.381451063,6.386237639,9.0819355,6.259454871,8.562426887,9.557022752,9.353445592,7.620094078,8.957647018,6.474024058,8.963056809,8.593390482
"214","GSM890211","control",9.266026403,8.563929394,9.485099283,7.187759694,6.904920813,7.928758818,8.377612913,9.646406775,8.72140608,8.648386846,7.843810239,8.449452248,7.971983801,7.986972254,8.54107375,8.944721439,8.489278557,8.755745087,8.984658623,9.109113946,7.515262118,8.518533907,6.708756517,9.280393766,6.648121815,7.538125724,8.897169194,8.930963956,7.653290926,7.619523189,5.895391023,7.86326284,7.767128042
"215","GSM890365","case",10.98046208,9.124208482,11.39189983,9.924371922,8.157178562,6.738725068,9.256428351,10.57312296,9.107920216,10.56556306,9.18978483,9.183366117,7.763638506,10.42726738,8.90062718,9.203571411,9.002912502,10.41933773,8.473596359,11.35404602,9.333010344,9.784870297,8.52752324,10.41697526,6.875208635,9.729919859,10.48010961,11.36928509,8.337123356,10.06785944,9.244406308,10.28306602,9.537470863
"216","GSM890228","control",9.477937708,8.420780072,9.32326433,7.716164201,7.094695103,9.049301363,7.975887765,9.775966237,8.674728995,8.887383498,8.0071502,8.769158773,7.669493594,8.153966217,7.804925935,8.413005546,8.436059566,9.273119858,9.736404763,8.788177608,7.569718437,8.441346848,6.338642031,9.4187442,6.708899284,7.849889591,9.725405608,9.573410964,7.986634194,7.875692674,6.261743154,9.007260931,7.877788762
"217","GSM890396","case",12.34302445,9.50991708,10.37329863,7.998127892,9.387735891,7.938981875,8.979427225,10.69074261,9.665968709,10.00402101,8.122068059,9.881976162,9.21166962,8.580188949,8.620394907,9.781570393,8.925179211,10.11452849,9.843228294,9.971342297,8.809821457,8.914080782,7.606554709,10.57796865,6.802562403,8.055000574,9.975768856,11.48275996,8.684812449,10.64654542,9.65821832,9.921688444,9.230359146
